Cheyenne|00484981|[-11360349.2278, 4803389.323399998, -11288904.0248, 4866402.752299998]
Okanogan|01531928|[-13456938.129999999, 6097014.202399999, -13228675.239599999, 6274982.021299999]
Otero|00198160|[-11584117.7954, 4529107.594300002, -11510225.7942, 4616992.922400001]
Modoc|00277289|[-13520556.6227, 5039444.0814, -13358148.912, 5160622.5434]
Santa Cruz|00277308|[-13616343.5373, 4418310.157799996, -13534353.5997, 4479055.212899996]
Tehama|01692767|[-13699646.9735, 4836551.067699999, -13507760.5291, 4932004.664499999]
Ventura|00277320|[-13311457.2867, 3923841.344800003, -13206110.3006, 4150473.417400003]
Baca|00198120|[-11475589.942, 4438134.2168999985, -11359211.5119, 4529316.797899999]
Bent|00198121|[-11510929.1076, 4529158.629900001, -11437017.1801, 4617326.686200001]
Broomfield|01945881|[-11706992.0805, 4849868.445100002, -11684223.6788, 4872360.180200002]
Cheyenne|00198124|[-11485160.5425, 4666310.3298999965, -11359606.7104, 4728412.537999997]
El Paso|00198135|[-11696621.5404, 4653085.353100002, -11582968.6593, 4740290.489700002]
Minidoka|00394807|[-12682954.2425, 5239028.7919000015, -12625081.678299999, 5342469.120900001]
Oneida|00399759|[-12579195.5406, 5160466.281999998, -12475649.1351, 5236634.6346999975]
Adams|01034210|[-11465430.7222, 5771463.3571000025, -11354354.102300001, 5825849.502400002]
Bottineau|01034227|[-11298566.0767, 6197950.774099998, -11148146.5436, 6274805.3829999985]
Bowman|01035619|[-11582440.4453, 5771508.483900003, -11465355.9127, 5825449.550100003]
Santa Fe|00933322|[-11827603.3849, 4169331.0480000004, -11768082.6187, 4300946.3618]
Union|00929115|[-11578243.1186, 4264805.697999999, -11466127.2242, 4439139.9805999985]
Kiowa|00198146|[-11522345.9335, 4616932.5229, -11359536.3536, 4666777.2065]
Logan|00198153|[-11530679.2284, 4929402.963200003, -11427044.7675, 5012719.964600003]
Moffat|00198156|[-12139499.5407, 4897963.378700003, -11946158.0626, 5012795.8872000035]
Slope|01035896|[-11582360.4142, 5825298.142200001, -11457509.338000001, 5881905.6456]
Montrose|00198158|[-12140511.7751, 4600957.1450999975, -11966848.6569, 4674306.096499997]
Prowers|00198165|[-11437854.7482, 4529184.923699997, -11359217.0812, 4617465.360099997]
Rio Blanco|00198167|[-12139507.496100001, 4815235.427199997, -11915345.926700002, 4898848.501999997]
Saguache|00198170|[-11911371.794, 4543861.534699999, -11736264.4126, 4644283.534099999]
Teller|00198175|[-11725332.5174, 4671309.327600002, -11681755.598000001, 4740285.035200003]
Granite|01719605|[-12676882.2842, 5770526.710600004, -12583116.5196, 5914728.455700004]
Colfax|00929117|[-11730593.0033, 4330606.5940999985, -11578029.1626, 4438583.413599999]
Morton|00485135|[-11359279.5255, 4438134.2168999985, -11305080.867999999, 4493495.525499999]
Sherman|00485053|[-11360128.7908, 4740762.597099997, -11286580.4494, 4803430.628299997]
Ada|00395066|[-12970245.3123, 5329075.200400002, -12910194.6719, 5435696.666400002]
Latah|00395613|[-13028815.5907, 5867600.853799999, -12949717.6184, 5963448.381799999]
Lincoln|00395624|[-12756629.2852, 5276159.9048999995, -12658533.1927, 5342507.9048999995]
San Diego|00277301|[-13090744.567699999, 3833633.5803000033, -12922089.136199998, 3962531.695200003]
Columbia|01135847|[-13733045.7223, 5735793.772600003, -13665594.3308, 5810685.039900003]
Yamhill|01135866|[-13779663.4166, 5633317.268700004, -13675606.0624, 5690082.118700003]
Musselshell|01719593|[-12134937.0331, 5801602.118900001, -11998151.1709, 5902318.438600001]
Treasure|01719563|[-11993401.6121, 5759548.723200001, -11904403.7663, 5858045.792400001]
Wheatland|01719560|[-12276534.2238, 5815530.386399999, -12177078.8141, 5901836.4898]
Adams|01531601|[-13288140.957600001, 5898994.135399997, -13131121.341100002, 5984898.224399997]
Spokane|01529225|[-13116075.293200001, 5984498.032399997, -13028817.2737, 6114822.589099997]
Elko|00857664|[-13026555.256299999, 4882950.436499998, -12694836.917299999, 5161310.935599998]
Storey|00858642|[-13326510.757399999, 4757671.4221, -13278168.1507, 4812160.0036]
Bernalillo|01702363|[-11933024.1896, 4146099.4504000023, -11816517.738400001, 4193770.1789000025]
Cibola|00933051|[-12138963.7271, 4106624.658200003, -11918610.9816, 4211335.733500003]
Doña Ana|00929109|[-11944522.6945, 3734879.644199997, -11837768.3962, 3902314.425299997]
Los Alamos|01702366|[-11846459.468600001, 4266863.109499998, -11818975.7936, 4296968.582199998]
Jefferson|01531936|[-13871608.4003, 6026975.009800002, -13648922.3966, 6130962.542200002]
Sevier|01448034|[-12525953.033599999, 4650578.752099998, -12389659.662099998, 4728203.028599998]
Duchesne|01448021|[-12345816.717799999, 4837824.855099998, -12242518.332999999, 4988009.592899999]
Hot Springs|01605074|[-12168666.2333, 5382194.2238000035, -11977433.5488, 5477794.570800004]
Kern|02054176|[-13379952.5385, 4135465.4015000015, -13092976.2972, 4272883.108500002]
Parmer|01383970|[-11470804.2899, 4070871.2809000015, -11413052.284699999, 4129632.2911000014]
Randall|01383976|[-11373384.1314, 4129609.6711999997, -11312615.033400001, 4188828.3877]
Hamilton|00485327|[-11359558.836, 4542232.2754999995, -11301930.945799999, 4616676.062899999]
Carbon|01605069|[-12014700.5055, 5012213.264799997, -11807482.121, 5226268.564599997]
Custer|01720109|[-11821211.010499999, 5746276.674900003, -11658788.9466, 5919387.045400003]
Crook|01605071|[-11698138.020399999, 5492740.370200001, -11583293.675399998, 5621591.398700001]
Laramie|01605075|[-11719787.944600001, 5012054.721900001, -11583034.5908, 5109686.970300001]
Niobrara|01605078|[-11677409.1952, 5252614.583700001, -11583081.6977, 5388901.080000001]
Sublette|01605082|[-12314550.4379, 5200506.291599996, -12138663.259599999, 5382987.269899996]
Sweetwater|01609192|[-12251202.0529, 5011948.763700001, -11967271.8347, 5201623.213300001]
Dawson|01715632|[-11733808.1943, 5919385.925300002, -11611263.8751, 6072073.552900002]
Fallon|01688745|[-11678082.4001, 5761449.407499999, -11582129.648, 5890797.624399999]
Golden Valley|01723078|[-12206614.436099999, 5787525.876800001, -12109169.006, 5901583.3655]
Liberty|01720036|[-12402005.3883, 6128880.589500003, -12327795.4789, 6274617.815000002]
Prairie|01715847|[-11809527.2772, 5867375.071099997, -11644396.676, 5971770.169199997]
Sweet Grass|01719569|[-12277748.8246, 5648656.340300001, -12180263.6558, 5815815.800600002]
El Dorado|00277273|[-13485356.898, 4650636.699100003, -13344679.9881, 4731344.159200002]
Archuleta|00198119|[-11964888.1976, 4438051.945699997, -11852886.4076, 4498228.057699997]
Kit Carson|00198147|[-11484061.7137, 4727061.238499999, -11359773.3602, 4804238.190599999]
Morgan|00198159|[-11593981.0695, 4866067.6184, -11517621.1134, 4942443.9953]
Sierra|00277310|[-13476138.986499999, 4777915.852499999, -13358487.182599999, 4833564.076799999]
Wibaux|01696629|[-11644801.0967, 5883738.2733, -11582214.044499999, 6007184.5429]
Sedgwick|00198173|[-11427332.3098, 4975408.924500003, -11360298.921, 5012725.725500003]
Hooker|00835867|[-11290767.4316, 5122098.493600003, -11225732.227400001, 5174800.727900003]
Keith|00835872|[-11360773.035, 5012736.948399998, -11271096.7022, 5070855.634399998]
Bennett|01265812|[-11366925.4769, 5311400.331299998, -11268622.5434, 5371550.771899998]
Perkins|00835889|[-11360351.1334, 4967831.9855, -11270872.7232, 5012925.3169]
Butte|01265793|[-11583651.1371, 5554238.747599997, -11461140.1144, 5655159.715699997]
Culberson|01383840|[-11679474.4859, 3589141.844700001, -11579957.7337, 3763376.423200001]
Dallam|01383841|[-11470575.5481, 4308207.491599999, -11372674.3742, 4369738.848699999]
Dawson|01383843|[-11377801.3872, 3832196.5007999986, -11319939.7255, 3890255.8177999984]
Hansford|01383883|[-11312723.4707, 4308225.2632, -11252708.668599999, 4369575.9989]
Custer|01265788|[-11583405.1002, 5384837.403099999, -11431041.4084, 5443301.245299999]
Fall River|01265787|[-11583326.1897, 5312045.006099999, -11465971.2343, 5385138.534699999]
Lincoln|00863992|[-12901588.0154, 4417093.277800001, -12695819.2535, 4675597.992200001]
Mineral|00858644|[-13264496.0668, 4564421.498099998, -13101305.924, 4732368.0891999975]
Hartley|01383888|[-11470604.7072, 4248800.541000001, -11372712.8825, 4308261.0556000015]
Chaves|01702364|[-11727944.3433, 3831602.1224000007, -11522651.0154, 4040666.018400001]
Curry|00933053|[-11548313.1751, 4069509.6162, -11470641.9909, 4157646.2023]
Eddy|00936829|[-11672019.4223, 3763312.6330000013, -11546341.2448, 3890736.7642000015]
Otero|00929104|[-11841892.3324, 3763374.6379999965, -11671578.3725, 3947294.4742999966]
Jackson|01265794|[-11370086.73, 5371361.284900002, -11250401.6691, 5464690.621700002]
Hockley|01383895|[-11423100.3107, 3946962.7864999995, -11363041.4242, 4005344.9091999996]
Hutchinson|01383902|[-11312673.484, 4249015.558799997, -11252813.5285, 4308248.531799997]
Las Animas|00198151|[-11705806.8573, 4438094.191600002, -11474220.0467, 4553675.847100003]
Sherman|01383996|[-11372735.8182, 4308221.6774, -11312673.484, 4369736.08]
Terry|01384008|[-11420826.7144, 3889807.1127000004, -11362980.5296, 3947130.6443000003]
Lawrence|01266996|[-11583453.9815, 5487238.1603000015, -11516275.5402, 5559515.953300001]
Lynn|01383938|[-11363073.1472, 3889957.032899998, -11305235.648, 3947820.492299998]
Pima|00025446|[-12616272.9497, 3688215.7249, -12294991.031, 3830997.3317]
Ziebach|01266993|[-11354637.8277, 5544968.8068, -11258427.1557, 5696276.275900001]
Wheeler|01135865|[-13413504.609000001, 5513023.009900004, -13319615.5029, 5632350.899100004]
Crowley|00198128|[-11583729.4066, 4595334.925999999, -11521722.7667, 4653621.771599999]
Corson|01265811|[-11354686.6046, 5696171.666699998, -11166256.3873, 5771473.922999998]
Bonner|00395158|[-13029086.8666, 6088605.147200003, -12918488.0783, 6249013.723600003]
Washington|01155137|[-13746416.0714, 5671586.593900003, -13663715.4746, 5745181.511900002]
Kootenai|00395661|[-13029130.5374, 6002008.420199998, -12948994.0729, 6105463.186199998]
Jackson|01135853|[-13718083.6303, 5161370.450900003, -13612355.4951, 5311500.667400003]
Lincoln|01135856|[-13816442.4726, 5508061.820299998, -13758740.2327, 5628632.754799998]
Garfield|01533500|[-13120479.741799999, 5780008.937799998, -13049847.176399998, 5893841.179199997]
Polk|01135862|[-13773124.6141, 5577461.659999996, -13696412.896399999, 5633535.589999996]
Mercer|01034233|[-11377491.4452, 5938958.909999996, -11271882.2782, 6036375.066399996]
Richland|01715338|[-11714709.665, 5999961.008400001, -11581866.0759, 6131962.237400001]
Oglala Lakota|01266992|[-11466027.5704, 5311874.8994999975, -11363630.1921, 5420086.289699998]
Wasco|01155136|[-13559312.5703, 5593475.511100002, -13399686.9582, 5733193.399300002]
San Juan|01448032|[-12402415.627799999, 4438824.352899998, -12138396.2546, 4650301.126099998]
Weld|00198177|[-11694861.7099, 4865979.5462, -11529732.2394, 5012645.6184]
Piute|01448029|[-12525574.8807, 4600010.3913, -12441779.2289, 4652037.2972]
Wayne|01448041|[-12450948.3936, 4600646.9582, -12232357.2751, 4651749.222]
Dunn|01035623|[-11477025.9052, 5938906.031300001, -11370669.670500001, 6077578.170400001]
Socorro|01702371|[-11992065.6045, 3958587.1718999967, -11791402.0465, 4107031.353799997]
Floyd|01383862|[-11306169.5137, 4006059.1602, -11247851.2195, 4070846.3589]
Garza|01383870|[-11305343.2915, 3890132.5634000003, -11247555.7711, 3948147.6993000004]
Texas|01101857|[-11358189.0371, 4369536.674500003, -11237199.1827, 4438853.4212000035]
Guadalupe|00929111|[-11723387.047899999, 4075454.3659000024, -11591122.325599998, 4193393.5702000023]
Jeff Davis|01383907|[-11686316.3695, 3556644.4695999995, -11514886.4588, 3646419.9717999995]
Midland|01383950|[-11386585.6028, 3717622.420900002, -11329631.4195, 3774735.6782000023]
Potter|01383973|[-11373231.8501, 4188745.1702999994, -11312598.8928, 4248486.8132]
Upton|01384016|[-11389994.2049, 3643115.632799998, -11329584.5522, 3717662.829399998]
Cache|01448017|[-12486243.076299999, 5066896.294200003, -12401168.022999998, 5160908.111600003]
Washington|01448040|[-12696318.9641, 4439104.202500001, -12567875.6129, 4525643.085700001]
Oldham|01383965|[-11470670.2691, 4188783.0317, -11372706.5373, 4249489.1333]
Asotin|01533502|[-13077829.8287, 5779615.155100003, -13015029.8745, 5854748.410200003]
Bingham|00400593|[-12579973.7925, 5291150.925999999, -12421901.3101, 5407861.450799999]
Box Butte|00835991|[-11515397.4233, 5161080.0889, -11432271.7938, 5227109.9821999995]
Klickitat|01529219|[-13537869.7816, 5717450.181400001, -13343453.156200001, 5787552.473300001]
Sheridan|01677577|[-11694975.637, 6171866.344300002, -11582450.3668, 6274841.814800002]
Cheyenne|00835838|[-11508487.5162, 5012614.646600001, -11422425.685, 5077359.538000001]
Dundy|00835850|[-11360377.8388, 4866285.335900001, -11279265.0971, 4917016.205500001]
Kimball|00835874|[-11583185.3138, 5012547.231700003, -11507707.9002, 5070726.363200003]
Scotts Bluff|00835900|[-11583131.0005, 5115831.525700003, -11506154.1099, 5161602.437900003]
Roosevelt|01702369|[-11571620.5869, 3971223.815200001, -11470752.747, 4110339.562300001]
Douglas|00858643|[-13358719.0938, 4655249.998300001, -13281572.2926, 4738016.320200001]
Lea|01702365|[-11556596.7818, 3763338.675800003, -11471765.0826, 3971293.291600003]
Burke|01034235|[-11459222.0415, 6198222.973899998, -11356943.009, 6274770.696199997]
Hettinger|01034209|[-11457894.0654, 5813301.0163, -11354354.102300001, 5882060.7978]
Gooding|00395441|[-12811406.275600001, 5258754.214100003, -12756588.873200001, 5342225.688500003]
Cimarron|01101800|[-11466194.1234, 4369686.226199999, -11357728.7456, 4439122.140299999]
Renville|01034229|[-11357004.0078, 6183467.288199998, -11249911.0607, 6274806.731499999]
Deaf Smith|01383845|[-11470724.3693, 4129420.9487999976, -11373231.8501, 4189357.6774999974]
Val Verde|01384018|[-11327975.1685, 3405920.0358000025, -11209778.0242, 3540692.1293000025]
Sanpete|01448033|[-12469565.7031, 4726295.010899998, -12383969.3497, 4838829.962599998]
Sioux|00835904|[-11583142.0266, 5161040.831, -11510545.111, 5312232.880100001]
Pierce|01529159|[-13674694.738400001, 5897791.423699997, -13511248.64, 6008271.827299997]
Wahkiakum|01513275|[-13773329.885400001, 5803557.843199998, -13716016.067200001, 5842363.754399998]
Phillips|00198163|[-11428680.2727, 4929867.045000002, -11360298.9223, 4975476.483300001]
Wallowa|01155135|[-13133226.4688, 5633972.129699998, -12964659.4567, 5780466.170599998]
Haakon|01266988|[-11355450.6731, 5464573.792999998, -11248459.0331, 5581800.269999998]
Lincoln|00929116|[-11841492.7066, 3912842.865199998, -11675727.370499998, 4075490.637699998]
Jerome|00395662|[-12759152.004999999, 5235477.310699999, -12682831.230299998, 5289294.451799999]
Tillamook|01135864|[-13805621.2313, 5628448.890000001, -13725601.8874, 5745721.024800001]
Perkins|01266990|[-11461171.2852, 5627543.813100003, -11354521.3984, 5771613.033900003]
Reeves|01383980|[-11588621.7259, 3602458.479699999, -11467075.9552, 3763327.728899999]
Yoakum|01384036|[-11473108.5933, 3889803.9250999987, -11420738.8864, 3946984.3842999986]
San Juan|01531931|[-13718773.4068, 6176681.8024, -13663520.5247, 6239246.1014]
Garfield|00198138|[-12139543.4222, 4774232.791299999, -11914754.4849, 4879254.181899998]
Yellowstone|01719558|[-12125518.2761, 5694304.4714, -11962688.884300001, 5860201.0673]
Mineral|00198155|[-11927343.3573, 4493931.725699998, -11877069.7968, 4575864.114599998]
Lyon|00858645|[-13326352.126899999, 4638082.773100004, -13219617.865699999, 4828287.9223000035]
El Paso|01383855|[-11871740.0982, 3683143.9076000005, -11794782.910600001, 3763643.8085000003]
Emery|01448022|[-12390641.0505, 4650299.823899999, -12243814.3954, 4823072.643999999]
Grant|01531924|[-13363112.3182, 5881118.231399998, -13244071.264, 6100554.599799998]
Orange|00277294|[-13148548.7675, 3946808.122299999, -13070391.6644, 4021777.932299999]
Yolo|00277321|[-13627961.5316, 4623750.408399999, -13525434.5889, 4711058.0786999995]
Bear Lake|00395090|[-12427095.132100001, 5160908.1098000035, -12361662.1804, 5251751.505500004]
Trinity|00277317|[-13761750.133299999, 4862603.454000004, -13630566.999599999, 5066778.532300004]
Nez Perce|00399394|[-13031371.142099999, 5757177.135600001, -12953159.054899998, 5882021.184200001]
Dawes|00835844|[-11522136.1595, 5226707.685699999, -11440624.4389, 5312106.7025999995]
Lake|00198149|[-11865138.0291, 4729707.629199997, -11814954.193100002, 4776389.856999997]
Moore|01383956|[-11372735.8182, 4248464.761500001, -11312590.658499999, 4308279.096300001]
Dolores|00198132|[-12138663.7994, 4506902.4507, -12007015.5147, 4564675.5064]
McLean|01034232|[-11397531.6363, 5967679.075999998, -11197072.8983, 6081722.500699998]
Hidalgo|00929106|[-12139410.8735, 3675981.0138000026, -12045670.270000001, 3865817.7335000024]
Swisher|01384004|[-11354421.2969, 4070801.6125999987, -11295749.676900001, 4129714.398199999]
Beaverhead|01719627|[-12683538.2824, 5521047.0832, -12408059.9768, 5770981.3318]
Petroleum|01719590|[-12104530.7859, 5901265.102300003, -12003087.1954, 6040305.213200003]
San Juan|00936844|[-12138966.748100001, 4300666.191200003, -11958042.711900001, 4439108.303400003]
Platte|01605080|[-11720441.9662, 5109143.163199998, -11649953.8774, 5252807.730299998]
Deuel|00835846|[-11423722.2179, 5012663.333499998, -11360346.2937, 5045141.343999998]
La Plata|00198148|[-12064926.5893, 4438970.303800002, -11964782.7754, 4528739.090400002]
Grant|00835859|[-11362149.7332, 5122386.118100002, -11290682.825100001, 5175432.5961000025]
Sandoval|00929113|[-11980929.4371, 4190789.563500002, -11827121.1479, 4330908.470100002]
Clark|01531820|[-13669585.6939, 5707501.532200001, -13608221.5952, 5789911.333400001]
Lake|01135854|[-13508757.774500001, 5159940.439800002, -13287025.439100001, 5406447.359800002]
Glacier|01719607|[-12698013.191399999, 6158525.991400003, -12488332.570099998, 6274679.081000003]
Madera|00277284|[-13419069.114599999, 4406130.554499999, -13249510.2513, 4548110.709099999]
Inyo|01804637|[-13223647.1647, 4271320.376900002, -12873880.0559, 4504155.627300003]
Andrews|01383787|[-11473110.4826, 3774578.533399999, -11378059.9792, 3832209.7021999992]
Carson|01383818|[-11312615.0334, 4188602.8464, -11252835.7884, 4249181.2719]
Converse|01605070|[-11808576.424899999, 5204348.824199997, -11676573.839, 5388335.086999997]
Rawlins|00485040|[-11289346.1829, 4803323.773699999, -11214195.8114, 4866335.037199999]
Hill|01720048|[-12329324.9988, 6128987.5320999995, -12185513.5399, 6274965.361799999]
Arthur|00835825|[-11352977.5614, 5070738.1010000035, -11288511.6473, 5122590.369900003]
Stanton|00485055|[-11359266.2828, 4493383.664300002, -11301802.4784, 4542556.820600002]
McPherson|00835881|[-11288606.4887, 5070559.8972999975, -11211177.4229, 5122647.959599998]
Amador|01675841|[-13472744.506099999, 4610261.618199997, -13366396.529499998, 4680078.503199996]
Sacramento|00277298|[-13565677.5878, 4582029.117399998, -13472674.8173, 4683984.032599998]
Hinsdale|00198142|[-11977017.357, 4498187.6862, -11911253.6831, 4600251.4933]
De Baca|00933054|[-11676652.1073, 4028186.873499997, -11571211.1522, 4133933.225999997]
Josephine|01155133|[-13808291.9544, 5160245.6467999965, -13717665.9664, 5279188.303299996]
Union|01164165|[-13213367.275899999, 5614638.596299998, -13054025.747699998, 5758105.158999998]
Martin|01383941|[-11378105.172, 3774708.4821000025, -11319939.7255, 3832467.0249000024]
Davis|01448020|[-12522722.132100001, 4978343.245499998, -12438701.388500001, 5034940.276699998]
Utah|01448038|[-12491626.4638, 4833494.361199997, -12340618.085, 4950282.752399998]
Douglas|01531818|[-13393749.460900001, 5978067.539800003, -13241538.413200002, 6132017.558100003]
Napa|00277292|[-13652938.619199999, 4601331.0141, -13587812.028199999, 4702245.1664]
Sonoma|01657246|[-13751691.7148, 4594942.856200002, -13619892.638700001, 4700625.609300002]
Eagle|00198134|[-11923871.2127, 4771855.2566, -11819450.5028, 4855086.6716]
Weber|01448042|[-12522722.132100001, 5023690.139399998, -12403300.0097, 5076550.917899998]
Lincoln|01605076|[-12361708.9368, 5097903.364600003, -12250311.3854, 5360181.224300003]
Crook|01155128|[-13481753.5799, 5418746.724399999, -13319922.6208, 5553135.088899999]
Mariposa|00277286|[-13402349.9343, 4464661.213799998, -13281227.5196, 4565891.035699998]
King|01531933|[-13639770.694, 5955879.456600003, -13476974.7161, 6070387.687100003]
Larimer|00198150|[-11821615.9088, 4903489.294200003, -11682214.704400001, 5012078.611800003]
Merced|00277288|[-13497339.0854, 4402981.453599997, -13364135.0541, 4527761.844399997]
Grand|00198140|[-11872540.1254, 4820146.282799996, -11758243.7, 4936857.691399996]
Phillips|01720023|[-12121704.841699999, 6015735.800999999, -11931203.450499998, 6274865.854999999]
Baker|01135845|[-13193560.6265, 5505003.152400002, -13000304.620399999, 5634252.504800002]
Armstrong|01383791|[-11313333.5971, 4129610.082699999, -11252874.3011, 4188811.3660999993]
